BrO,BrO_Error,H2O,H2O_Error,HCHO,HCHO_Error,NO2,NO2Tropo,NO2Tropo_Error,NO2_Error,O3,O3_Error,SO2,SO2_Error,lat,lon,date,km_to_Vilnius
48000740000000.0,16755917000000.0,6.1641383,20.954681,-6462570000000000.0,5.286193e+16,2049550200000000.0,-456597300000000.0,767501900000000.0,201796270000000.0,301.42648,0.8415275,-1.0096551,0.75559896,54.676483,24.90244,2021-09-29,24.280859932899638
48423957000000.0,18076444000000.0,9.063887,21.611454,-1296806300000000.0,1910593900000000.0,2273990800000000.0,,,349033240000000.0,279.25812,0.94626397,2.2137864,1.386933,54.494156,25.755913,2021-09-30,37.44470904937584
46521534000000.0,13933341000000.0,,,,,2571472600000000.0,,,201233060000000.0,286.35852,1.0665497,0.2770257,16.136034,54.59006,25.44176,2021-10-01,15.01443607518641
35556394000000.0,18395305000000.0,,,,,2061021700000000.0,,,248444080000000.0,336.34805,0.82501614,0.78857493,1.5972687,54.638695,25.240738,2021-10-02,5.947175359349915
54433036000000.0,22076086000000.0,,,-1.1245149e+16,5.7004764e+16,2559408900000000.0,1407432600000000.0,1753982900000000.0,385168040000000.0,303.98764,0.99491477,-0.3421808,0.60092413,54.78615,25.271402,2021-10-03,11.015626032853898
44373065000000.0,21208000000000.0,,,-1.1227997e+16,6.282615e+16,2581007200000000.0,,,337581850000000.0,269.2731,1.0497856,-0.49486327,0.5974452,54.718903,25.290668,2021-10-04,3.594957383163091
25240124000000.0,17789230000000.0,,,-2944793600000000.0,4403574000000000.0,2887834300000000.0,,,286862440000000.0,284.51086,0.9202615,0.05475309,0.13007955,54.789,25.49262,2021-10-05,17.746997842315647
63054310000000.0,22279302000000.0,12.741419,21.51462,-2.8930683e+16,2.1022757e+16,2659901400000000.0,1791445000000000.0,1635705400000000.0,377048540000000.0,283.95987,0.902734,2.4990497,1.657993,54.73361,25.070665,2021-10-06,14.385550291940994
57903110000000.0,24160468000000.0,,,-3.6309645e+16,3.3686872e+16,2808435000000000.0,1939965300000000.0,1809685400000000.0,489389280000000.0,272.77283,1.0619528,0.61532474,14.829636,54.75142,24.853521,2021-10-07,28.287155917650566
14816394000000.0,25674044000000.0,9.007876,21.38052,4.4416752e+16,1.2709483e+16,2556389200000000.0,774037460000000.0,1570861300000000.0,523145240000000.0,265.72787,1.0643692,0.9662236,3.4566631,54.569443,25.332376,2021-10-08,13.52586120779302
39191967000000.0,23191148000000.0,8.635486,22.00042,1.1859609e+16,1.0479174e+16,2791444700000000.0,1936133000000000.0,1900729600000000.0,464308040000000.0,255.6382,1.0030712,0.095445864,0.2182157,54.7764,24.90274,2021-10-09,26.156027222946904
40862450000000.0,18340582000000.0,8.171876,22.5619,-4304876300000000.0,9069948000000000.0,2123097900000000.0,227700910000000.0,1307940500000000.0,338686420000000.0,289.27066,0.86200213,1.1715328,2.8626616,54.82167,25.101309,2021-10-10,18.83107258710234
40506357000000.0,14145149000000.0,,,,,2102995400000000.0,,,253403690000000.0,295.30197,1.2620907,-0.6401167,0.61883247,54.665802,25.886986,2021-10-11,39.11597168815653
46100370000000.0,17495190000000.0,,,-2.4217152e+16,2.1728716e+16,2416571400000000.0,1326079300000000.0,1024646300000000.0,254388260000000.0,318.67322,0.74607193,2.0505183,1.8097047,54.569508,25.019976,2021-10-12,21.230946254103245
56244950000000.0,25370790000000.0,12.429185,21.554853,1.1837466e+16,1.041848e+16,2017624800000000.0,166467980000000.0,1795926300000000.0,487861800000000.0,309.00555,1.0057224,-1.8482236,1.5699153,54.458496,25.500702,2021-10-13,29.148541813341954
58085905000000.0,16769201000000.0,8.799583,19.853586,,,2545286500000000.0,,,266903950000000.0,332.09506,0.8006595,-0.21909237,0.34421563,54.69988,25.743296,2021-10-14,29.826318075169496
57150303000000.0,13376745000000.0,16.624613,25.143185,-1.0183081e+16,2.4162265e+17,2525618500000000.0,2058127500000000.0,1300467100000000.0,184858400000000.0,317.6507,0.7556544,-1.4589118,1.0362464,54.76366,24.896034,2021-10-15,26.062618224757426
50325197000000.0,16317218000000.0,,,,,2242554100000000.0,,,249057370000000.0,294.50186,0.9358491,-0.53451127,0.5269326,54.5823,25.300753,2021-10-16,11.742778497638339
42995410000000.0,15691834000000.0,7.557616,23.859526,,,1846876100000000.0,,,242505300000000.0,282.37244,1.0132548,-0.44391808,0.40370136,54.86719,25.339195,2021-10-17,20.374435701493688
47477320000000.0,23585133000000.0,,,1.3351317e+16,1.2081772e+16,1880193300000000.0,-682920740000000.0,2143400200000000.0,390002220000000.0,303.62482,0.9619702,1.5259514,2.9380248,54.590347,25.148317,2021-10-18,13.691814327923725
33928233000000.0,21237960000000.0,,,5345687000000000.0,6226345400000000.0,2041958300000000.0,958282300000000.0,2081604600000000.0,435277820000000.0,294.4317,1.0714267,-1.6492337,1.2754483,54.780666,25.372715,2021-10-19,11.986409322025054
35255310000000.0,12390284000000.0,,,,,2212388700000000.0,,,164539410000000.0,279.59335,1.5853698,0.6442241,1.3925117,54.66815,25.170595,2021-10-20,7.327248629410446
28522945000000.0,14589664000000.0,,,,,1859776800000000.0,,,193125280000000.0,278.34128,2.0729222,-1.6724783,0.5143029,54.800922,24.973654,2021-10-21,23.3617690269988
41772646000000.0,14519217000000.0,,,,,1821664200000000.0,,,190711060000000.0,310.93823,0.9228242,-1.2109517,0.57509774,54.692543,24.765099,2021-10-22,33.07911947641829
66763300000000.0,18694490000000.0,9.721869,20.405611,,,1885380200000000.0,,,261585350000000.0,338.4927,0.8465107,-1.7354834,1.0915043,54.69603,24.792622,2021-10-23,31.31891696386156
15453139000000.0,17549637000000.0,6.8810935,23.314493,2.3605963e+16,1.309572e+16,1674816900000000.0,-2206220200000.0,1538329800000000.0,329744240000000.0,267.73132,1.0551752,-1.0836836,1.0687447,54.672585,25.304098,2021-10-24,2.2585574705481744
20517682000000.0,15910128000000.0,,,,,1457255700000000.0,-238155740000000.0,2437667000000000.0,343724500000000.0,240.53644,1.0195729,-1.3011304,0.9716359,54.77441,25.184399,2021-10-25,11.46641554464599
13522276000000.0,17847470000000.0,,,,,2127243100000000.0,,,293883400000000.0,251.92899,1.4764754,0.3752978,3.341773,54.70518,25.75423,2021-10-26,30.559122264690327
41622400000000.0,14758126000000.0,9.63604,19.623358,,,1422255700000000.0,,,217057160000000.0,253.46928,0.90209955,0.61268,2.5058,54.588768,25.56916,2021-10-27,21.60517204066558
29774536000000.0,15414000000000.0,,,,,1414955200000000.0,,,215786050000000.0,234.27165,1.1913371,-1.3436447,0.5797868,54.58875,25.606037,2021-10-28,23.68271536807875
26308700000000.0,14642320000000.0,8.456376,20.373425,,,1776268300000000.0,,,202389510000000.0,234.5069,1.0424569,-1.8292884,0.9187185,54.725174,25.815662,2021-10-29,34.69074879897588
68935655000000.0,17123246000000.0,,,-1.8094362e+16,5.0153364e+16,2292092800000000.0,4900864000000000.0,2714984400000000.0,353716760000000.0,257.22333,1.0720242,-0.07837675,0.20891428,54.491467,25.34566,2021-10-30,22.175546950247707
5901618500000.0,21123694000000.0,10.226491,25.591782,2.574327e+16,1.4922483e+16,2076863800000000.0,2960903500000000.0,2242649900000000.0,382536030000000.0,268.78967,1.1928444,2.269839,2.8816159,54.551723,25.160198,2021-10-31,16.91536058994568
-12629954000000.0,25921604000000.0,,,,,1985906700000000.0,2356736300000000.0,2249878900000000.0,441919900000000.0,264.9456,1.2359136,-3.4342067,1.467621,54.712353,25.198984,2021-11-01,5.892498424276812
67753770000000.0,14892005000000.0,,,,,1799189700000000.0,,,180778460000000.0,295.32764,1.031194,0.43687752,9.272587,54.65833,25.223402,2021-11-02,4.83824938919077
37757624000000.0,12459453000000.0,,,,,1216778700000000.0,,,197030220000000.0,288.00098,1.5006778,-0.72566247,0.6351373,54.742096,25.423172,2021-11-03,11.053732605986866
29958490000000.0,14378809000000.0,,,,,1533985400000000.0,,,193528940000000.0,292.15536,1.840602,1.7618263,1.393454,54.69613,25.025743,2021-11-04,16.351486645376795
80344360000000.0,14545881000000.0,,,,,1868983200000000.0,,,209461140000000.0,327.654,0.9989786,0.35320947,8.719523,54.703194,24.795341,2021-11-05,31.176796773307416
60640366000000.0,14732030000000.0,8.94806,24.271631,,,1860584500000000.0,1182192300000000.0,1281814600000000.0,219098970000000.0,336.19824,0.8606918,-0.6310317,0.95876604,54.509266,25.251299,2021-11-06,19.86975994450165
27864418000000.0,13156633000000.0,,,,,1291579700000000.0,,,207083830000000.0,292.17697,1.943079,-1.4929545,0.75223225,54.6976,24.830725,2021-11-07,28.877334486258885
32352202000000.0,13008693000000.0,,,,,1662740400000000.0,,,202397870000000.0,338.1286,1.2202811,-2.8246865,1.6578078,54.726883,25.026276,2021-11-08,16.86824334249995
35638317000000.0,12742893000000.0,3.2136493,20.507595,,,1439559800000000.0,,,191137500000000.0,311.70163,1.1028687,1.3248444,5.812118,54.555473,25.251848,2021-11-09,14.75671864167444
30834130000000.0,12562333000000.0,,,,,1784233000000000.0,579677440000000.0,1349314800000000.0,223105250000000.0,293.61398,1.024807,-0.19051777,0.38331825,54.77212,25.174227,2021-11-10,11.620095843759353
57537970000000.0,16288592000000.0,,,,,1974242500000000.0,,,230277570000000.0,281.12064,1.2623359,-0.9052735,0.8788144,54.657272,25.59278,2021-11-11,20.40386359729308
29338217000000.0,18836921000000.0,5.844117,25.62919,,,1686339200000000.0,,,309724020000000.0,289.45355,1.0800989,-2.7908378,1.5662601,54.54293,25.628572,2021-11-12,27.603625191834862
41053110000000.0,14443096000000.0,9.707694,26.995867,,,1860296600000000.0,1626726500000000.0,1856675800000000.0,169266360000000.0,287.54807,1.2176267,-1.8567742,1.7204769,54.58832,24.801645,2021-11-13,32.67009982413192
52056295000000.0,12064305000000.0,,,,,1627058800000000.0,,,152185150000000.0,298.59622,1.0705144,-1.4023386,0.8122483,54.72456,25.40683,2021-11-14,9.163312475754552
31845660000000.0,14591369000000.0,,,,,1707826200000000.0,,,180052080000000.0,266.31824,1.1507456,0.13832742,0.49657843,54.665634,25.177567,2021-11-15,6.990531826488004
41000907000000.0,13828477000000.0,,,,,1520948600000000.0,,,209884630000000.0,267.4932,1.2561493,0.145621,0.61375135,54.710217,25.197018,2021-11-16,5.897216376225565
61635590000000.0,12665926000000.0,,,,,1972323000000000.0,,,186245300000000.0,278.33392,1.2963969,-0.22328481,0.4521353,54.54138,25.240784,2021-11-17,16.40692897284068
55621410000000.0,12348954000000.0,,,,,1677014700000000.0,,,163872880000000.0,322.0425,1.1752437,0.31086418,2.828136,54.749104,25.230783,2021-11-18,7.566499330994519
40432893000000.0,12454118000000.0,,,,,1609822500000000.0,,,184374140000000.0,303.17786,1.446003,0.14119928,0.6436129,54.87093,25.009481,2021-11-19,26.789388301339997
16957943000000.0,23333198000000.0,,,,,1306816700000000.0,-1873659600000000.0,2728986000000000.0,410898920000000.0,272.49463,1.4389732,-0.48092026,1.4030627,54.75023,24.776937,2021-11-20,33.04183395332886
43228920000000.0,13465333000000.0,,,,,1504609600000000.0,,,191563100000000.0,305.02982,1.4871479,-5.790839,1.2150092,54.738594,24.791737,2021-11-21,31.860652631122978
70534220000000.0,17110272000000.0,,,,,1041786500000000.0,-3228170200000000.0,2401919700000000.0,313874360000000.0,319.11176,1.5351193,-3.9053886,3.6526988,54.69855,25.298853,2021-11-22,1.7629206632432368
45220197000000.0,11998259000000.0,5.4215865,30.766071,,,1893294900000000.0,,,152475080000000.0,344.71793,1.7910216,3.7298741,3.5897384,54.786015,25.15532,2021-11-23,13.582602470508323
37428020000000.0,12323565000000.0,,,,,1559653100000000.0,,,188233350000000.0,298.54117,1.3009297,-0.5847058,0.9192245,54.69537,25.748825,2021-11-24,30.163652570278717
46182655000000.0,14291067000000.0,,,,,1636355000000000.0,,,191290810000000.0,315.7956,1.4113685,-3.1623962,1.380424,54.568783,25.534084,2021-11-25,21.011895024848343
56253103000000.0,13491022000000.0,,,,,1831342600000000.0,,,187066340000000.0,352.75467,1.5716981,1.1919785,2.8787944,54.551582,25.57043,2021-11-26,24.03676148799993
32187466000000.0,12489895000000.0,,,,,1853925300000000.0,,,162135350000000.0,309.3122,2.0085433,3.049728,1.811103,54.672436,25.77233,2021-11-27,31.71206199522337
59503542000000.0,11897585000000.0,,,,,1563968300000000.0,,,164682940000000.0,321.16782,1.896464,-1.1421678,1.1455879,54.74378,25.575235,2021-11-28,19.99772137072015
33823784000000.0,10958760000000.0,,,,,1300467500000000.0,,,148149240000000.0,320.91397,2.3238578,-0.04745103,0.14986858,54.80232,25.333488,2021-11-29,13.258128566673054
39952214000000.0,15821726000000.0,,,,,1555882100000000.0,,,209400710000000.0,363.29843,1.5122087,-0.92745537,1.687897,54.614777,25.122454,2021-11-30,12.93002877924962
52936248000000.0,16974776000000.0,3.9421103,25.70644,,,1713988600000000.0,,,239878620000000.0,329.4041,1.5246696,3.3612735,4.37182,54.542706,25.157774,2021-12-01,17.88246411667498
53595756000000.0,11372647000000.0,,,,,2080863000000000.0,,,184257890000000.0,324.5773,1.9623598,-3.10099,3.1050663,54.61103,25.358906,2021-12-02,9.884470493395689
65536923000000.0,15099702000000.0,5.5753174,23.411871,,,1863939400000000.0,,,176064670000000.0,353.04642,1.3845092,0.973224,5.113743,54.88465,25.172567,2021-12-03,23.00493833868464
39599594000000.0,13311746000000.0,,,,,1840200100000000.0,,,183448900000000.0,332.74966,1.6683923,-0.032570638,0.14395894,54.881714,24.915176,2021-12-04,31.845479393271418
72120286000000.0,14340741000000.0,5.842699,25.724012,,,1603093700000000.0,1564930300000000.0,1771020900000000.0,201985450000000.0,339.43265,1.5582836,5.5574064,4.1882887,54.677227,25.343176,2021-12-05,4.228434093191736
35463140000000.0,13866624000000.0,,,,,1173275000000000.0,,,195310700000000.0,354.86215,1.9838586,3.6200528,4.208386,54.853035,24.898153,2021-12-06,30.64308725906073
49043913000000.0,11579054000000.0,2.5869143,21.374834,,,1197160900000000.0,,,177773480000000.0,350.31473,2.208591,9.515212,4.8758454,54.86849,25.071943,2021-12-07,24.163769766311546
25422970000000.0,13216353000000.0,3.9296978,26.365705,,,1532034600000000.0,,,165852530000000.0,333.30173,2.1845565,2.8112931,15.673541,54.682972,25.270761,2021-12-08,0.7424097900917438
69326774000000.0,13906447000000.0,,,,,1892809300000000.0,,,204609370000000.0,319.44974,1.6772037,-0.40658376,1.0941384,54.669735,25.61996,2021-12-09,21.960967044954025
34315818000000.0,12876579000000.0,,,,,1611099500000000.0,,,158320480000000.0,338.81216,2.105927,0.73754436,4.2418256,54.7546,25.638737,2021-12-10,24.245346028033183
49722677000000.0,13103707000000.0,,,,,2006881500000000.0,,,179269600000000.0,347.68845,2.1435716,5.8620954,3.3768063,54.625595,25.666325,2021-12-11,25.795365019279117
27720476000000.0,12868332000000.0,,,,,1645234300000000.0,,,166404880000000.0,360.26776,2.31637,-6.3122587,7.6381435,54.65741,24.824493,2021-12-12,29.456009539068408
41105290000000.0,12136370000000.0,,,,,2089186800000000.0,,,148555100000000.0,321.24078,1.6561718,1.169479,2.8074064,54.781544,25.431171,2021-12-13,14.304467366654146
15842263000000.0,17374590000000.0,9.332599,31.188911,,,1181551400000000.0,,,228909040000000.0,302.6837,1.6928731,-1.8412778,2.6833818,54.70723,25.197193,2021-12-14,5.750656558930062
23291247000000.0,16168269000000.0,,,,,896247070000000.0,,,213477910000000.0,324.70694,2.1679919,4.97466,3.1460109,54.739674,25.199514,2021-12-15,7.782954302161529
56016640000000.0,12789885000000.0,,,,,807860260000000.0,,,174067440000000.0,281.06537,2.7639081,4.725124,2.7212048,54.554527,25.25249,2021-12-16,14.856207241683899
44271562000000.0,11558590000000.0,,,,,865197000000000.0,,,142130920000000.0,300.37558,1.6505442,6.087449,2.513312,54.752884,25.224693,2021-12-17,8.113231933738122
30754197000000.0,12000095000000.0,,,,,989885540000000.0,,,151598400000000.0,319.00967,1.9958338,-1.5257119,1.9717052,54.86378,24.984104,2021-12-18,27.293458336337707
42745196000000.0,18498032000000.0,4.704969,30.321436,,,1246097100000000.0,,,260402660000000.0,360.25143,1.5217947,-5.4561462,6.10386,54.72695,24.752117,2021-12-19,34.18074765043381
55687493000000.0,16558563000000.0,2.42142,28.719208,,,1251826200000000.0,,,262425150000000.0,414.23312,1.7535435,-2.9582746,5.2735844,54.699543,24.768568,2021-12-20,32.87665645581812
81865370000000.0,15479193000000.0,2.8396235,28.983377,,,1741799300000000.0,,,203419630000000.0,386.7269,2.253562,-8.983951,9.102563,54.64427,25.278399,2021-12-21,4.7743313461682675
45518223000000.0,13999561000000.0,4.4112663,26.03335,,,1125515900000000.0,,,170224250000000.0,362.68665,2.2314024,-4.53001,9.653822,54.715336,25.157434,2021-12-22,8.455987559286536
36075920000000.0,14105192000000.0,,,,,925999000000000.0,,,157347500000000.0,316.354,1.8156644,-4.5591965,2.4047306,54.622303,25.671827,2021-12-23,26.23603408557707
64246540000000.0,12626273000000.0,,,,,1085991700000000.0,,,159899080000000.0,327.4951,2.2115653,-2.0464585,1.6500443,54.47645,25.463299,2021-12-24,26.251670908766915
68227695000000.0,15501623000000.0,3.9642584,24.421112,,,1066903400000000.0,,,174448890000000.0,375.59943,1.9728802,-3.5504,5.6275573,54.74048,24.906181,2021-12-25,24.712829753534116
43875654000000.0,12741953000000.0,,,,,1300922000000000.0,,,170969960000000.0,348.9701,2.3471975,2.592275,5.8296437,54.54171,25.74209,2021-12-26,33.8846444074135
27756176000000.0,12624306000000.0,,,,,1682687400000000.0,,,154402350000000.0,338.95154,1.5762386,-0.7419658,2.2940128,54.620213,25.435682,2021-12-27,12.496540782645846
60323256000000.0,15005665000000.0,4.383328,20.305426,,,1591258800000000.0,,,211446440000000.0,328.35214,1.4283161,-1.172791,3.478067,54.656513,25.204243,2021-12-28,5.931586632272561
38213415000000.0,16914665000000.0,6.426342,26.3654,,,1392298900000000.0,,,228429660000000.0,334.70914,1.5534794,9.05115,3.939791,54.784138,25.230198,2021-12-29,11.237724840580237
61231017000000.0,14451840000000.0,10.346345,29.24092,,,2001260000000000.0,,,191245030000000.0,331.1629,2.1745346,-8.85131,3.1936584,54.69795,25.245201,2021-12-30,2.518835172215326
36592550000000.0,12474623000000.0,,,,,1571018800000000.0,,,195330250000000.0,310.22476,2.767742,1.5172232,6.02159,54.750908,25.43493,2021-12-31,12.230119255755175
52801795000000.0,12171146000000.0,,,,,1577837800000000.0,,,168595750000000.0,378.6844,1.6387225,-5.215595,3.6120396,54.687405,24.980316,2022-01-01,19.24288937340037
39851093000000.0,13227023000000.0,,,,,1137019300000000.0,,,176018130000000.0,301.39996,2.431041,0.09563708,0.24666643,54.65961,24.748404,2022-01-02,34.29811164879977
74024790000000.0,14086476000000.0,,,,,1687281100000000.0,,,176448040000000.0,394.40195,1.7602205,0.324081,13.152665,54.77451,25.401052,2022-01-03,12.448345233859813
59606554000000.0,19141929000000.0,,,,,1740060800000000.0,,,247024590000000.0,372.7511,1.697729,-2.6489549,11.356083,54.589306,24.788912,2022-01-04,33.40659811466112
